time,event_name,gender,product_id,category_id,category_name,brand,price,user_id,session,category_1,category_2,category_3,Label,results
2022-12-16 10:37:03+09,remove_from_cart,Female,5810083,99sbhbuo,appliances.environment.vacuum,irisk,24.6,172.217.6.202-10.42.0.151-443-38987-6,1867b8b0-4999-4535-80c9-6fd3eafab1e2,appliances,environment,vacuum,0,0
2022-12-16 10:37:27+09,view,Female,5868559,bojhhrvb,appliances.environment.vacuum,max,95.08,10.42.0.211-111.1.17.152-43409-8077-6,33b17af5-64f9-4b56-b4e3-8c34e3bc0e74,appliances,environment,vacuum,0,0
2022-12-16 10:38:23+09,view,Female,5896431,bxzprauu,appliances.environment.vacuum,jessnail,53.17,202.77.129.150-10.42.0.42-80-38929-6,daaa00b2-9ef3-4779-9b5b-d4ad26468e9e,appliances,environment,vacuum,0,0
2022-12-16 10:38:59+09,cart,Female,5896431,eu3rry7p,appliances.environment.vacuum,jessnail,53.17,151.101.21.140-10.42.0.211-443-60352-6,daaa00b2-9ef3-4779-9b5b-d4ad26468e9e,appliances,environment,vacuum,0,0
2022-12-16 10:41:36+09,view,Female,5395,yqiggzk9,appliances.environment.vacuum,runail,30.95,183.79.248.124-10.42.0.211-443-40405-6,869741b6-4b4f-49c3-a21c-f1b137fb68b9,appliances,environment,vacuum,0,0
2022-12-16 14:25:00+09,cart,Female,8098,4pe9o59g,appliances.environment.vacuum,Not defined,1.11,192.229.173.173-10.42.0.151-443-50305-6,3a9d2631-d8cc-448a-a840-c8481be6168d,appliances,environment,vacuum,0,0
2022-12-16 14:24:41+09,view,Female,5395,rmia5w3x,appliances.environment.vacuum,runail,30.95,182.254.5.234-10.42.0.151-80-50851-6,fa1110aa-7dfa-426f-a223-77b8124ae262,appliances,environment,vacuum,0,0
2022-12-16 14:24:43+09,view,Female,5856191,ofoqk100,appliances.environment.vacuum,runail,24.44,10.42.0.211-23.206.125.17-38551-80-6,3a9d2631-d8cc-448a-a840-c8481be6168d,appliances,environment,vacuum,0,0
2022-12-16 14:25:02+09,cart,Female,5861764,kqanoog7,appliances.environment.vacuum,emil,1.43,172.217.12.202-10.42.0.151-443-44919-6,3a9d2631-d8cc-448a-a840-c8481be6168d,appliances,environment,vacuum,0,0
2022-12-16 14:25:08+09,cart,Female,8098,atnz63pk,appliances.environment.vacuum,Not defined,1.11,172.217.10.106-10.42.0.151-443-57119-6,3a9d2631-d8cc-448a-a840-c8481be6168d,appliances,environment,vacuum,0,0
2022-12-16 14:25:10+09,cart,Male,5861764,s7uqawbd,appliances.environment.vacuum,emil,1.43,10.42.0.211-13.107.3.128-44700-443-6,3a9d2631-d8cc-448a-a840-c8481be6168d,appliances,environment,vacuum,1,1
2022-12-16 14:25:30+09,view,Male,5855507,86opxdjd,appliances.environment.vacuum,max,79.21,10.42.0.211-123.125.115.164-42499-443-6,c4f1819e-308c-41a3-8456-408663b77fc7,appliances,environment,vacuum,1,1
2022-12-16 14:29:19+09,cart,Female,5856193,w9a0jopu,furniture.living_room.cabinet,runail,82.54,10.42.0.211-10.42.0.1-58381-53-17,9fa18d0b-88ce-47fa-b8f4-a6199f88d24f,furniture,living_room,cabinet,0,0
2022-12-16 14:40:44+09,view,Female,5748491,4gaa14ly,appliances.environment.vacuum,Not defined,28.56,172.217.12.206-10.42.0.151-443-35556-6,8cd44861-d86c-458d-a75a-ff342e40ad56,appliances,environment,vacuum,0,0
2022-12-16 14:40:18+09,view,Male,5856192,1s0exznp,appliances.environment.vacuum,runail,24.44,172.217.11.2-10.42.0.42-443-56947-6,fa77449e-89b0-46a0-b924-12aef8585c41,appliances,environment,vacuum,1,1
2022-12-16 14:41:29+09,remove_from_cart,Female,5856191,bnnt05fn,appliances.environment.vacuum,runail,24.44,10.42.0.151-10.42.0.1-45733-53-17,bd5b2e32-61c6-40b4-a9aa-682bf53fe9a9,appliances,environment,vacuum,0,0
2022-12-16 14:41:37+09,view,Male,5855507,535lw99y,appliances.environment.vacuum,max,79.21,203.205.158.23-10.42.0.211-80-39484-6,390cc9ba-8a90-4774-b68c-cf00d929745a,appliances,environment,vacuum,1,1
2022-12-16 14:45:27+09,cart,Male,5855508,0vjs2w3l,appliances.environment.vacuum,max,95.08,172.217.11.2-10.42.0.211-443-42456-6,390cc9ba-8a90-4774-b68c-cf00d929745a,appliances,environment,vacuum,1,1
2022-12-16 14:47:26+09,view,Male,5885588,u6b8iwr0,appliances.environment.vacuum,polarus,79.21,216.58.217.100-10.42.0.151-443-35730-6,a1134c70-5ad2-4d99-8181-5d727d5c53db,appliances,environment,vacuum,1,1
2022-12-16 15:07:55+09,view,Female,5732039,1mxjklgx,furniture.bathroom.bath,domix,3.41,172.217.10.110-10.42.0.211-443-49047-6,f0e67ea4-9101-4c70-aa85-cb0e9b323ee9,furniture,bathroom,bath,0,0
2022-12-16 15:08:26+09,view,Female,5907079,aoyyk5fl,appliances.environment.vacuum,polarus,68.1,10.42.0.151-10.42.0.1-9559-53-17,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,0,0
2022-12-16 15:08:43+09,view,Female,5855509,t05ummop,appliances.environment.vacuum,max,95.08,172.217.10.142-10.42.0.151-443-56748-6,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,0,0
2022-12-16 15:10:06+09,view,Male,5884581,z4u017sa,appliances.environment.vacuum,max,63.33,10.42.0.151-10.42.0.1-16804-53-17,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,1,1
2022-12-16 15:10:31+09,view,Female,5855510,2vvqczj7,appliances.environment.vacuum,max,95.08,172.217.6.206-10.42.0.151-443-47483-6,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,0,0
2022-12-16 15:12:25+09,view,Male,5884581,ragcpbl6,appliances.environment.vacuum,max,63.33,172.217.11.10-10.42.0.151-443-59539-6,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,1,1
2022-12-16 15:13:06+09,view,Female,5884580,vw3h1m5y,appliances.environment.vacuum,max,63.33,172.217.7.195-10.42.0.151-443-36687-17,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,0,0
2022-12-16 15:13:31+09,view,Female,5885588,eedk54xf,appliances.environment.vacuum,polarus,79.21,10.42.0.211-111.206.25.159-60652-80-6,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,0,0
2022-12-16 15:13:54+09,view,Male,5884578,jydxk6j1,appliances.environment.vacuum,max,63.33,172.217.6.227-10.42.0.151-443-52454-6,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,1,1
2022-12-16 15:14:24+09,view,Male,5855507,if9lar1c,appliances.environment.vacuum,max,79.21,172.217.12.206-10.42.0.151-443-44967-6,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,1,1
2022-12-16 15:16:25+09,view,Female,5885587,v0yzur5h,appliances.environment.vacuum,polarus,68.1,151.101.21.140-10.42.0.151-443-46990-6,1f106534-8724-4cdd-a413-711c64199cfa,appliances,environment,vacuum,0,0
2022-12-16 15:38:30+09,view,Female,5885588,ppl3xnm9,appliances.environment.vacuum,polarus,79.21,172.217.10.10-10.42.0.42-443-60442-6,520f6d5c-3d98-4400-bb92-fef3f1c56c13,appliances,environment,vacuum,0,0
2022-12-16 15:38:30+09,view,Male,5885589,o3hytzwu,appliances.environment.vacuum,polarus,79.21,169.47.5.239-10.42.0.151-5222-40137-6,b5c48061-9573-4198-83ec-4dd296ed519d,appliances,environment,vacuum,1,1
2022-12-16 15:38:31+09,view,Male,5885586,y24qtqjj,appliances.environment.vacuum,polarus,68.1,10.42.0.151-13.32.243.177-33255-443-6,7704a64c-bec9-4b00-98af-4ff518cd063b,appliances,environment,vacuum,1,1
2022-12-16 15:38:32+09,view,Female,5885587,pi5uq90z,appliances.environment.vacuum,polarus,68.1,10.42.0.211-123.125.29.138-40994-80-6,0ce2ae03-99a6-4f1f-ac86-fad61ae674ca,appliances,environment,vacuum,0,0
2022-12-16 15:38:35+09,view,Female,5861098,hth8f5sn,appliances.environment.vacuum,polarus,94.44,10.42.0.211-14.204.144.142-38329-80-6,c0879e69-b71e-42cc-9005-90eaab862a0c,appliances,environment,vacuum,0,0
2022-12-16 15:38:39+09,view,Male,5824088,qc1mpzli,appliances.environment.vacuum,polarus,70.63,10.42.0.211-10.42.0.1-15141-53-17,7427238f-f477-49af-a806-9d0f421b358f,appliances,environment,vacuum,1,1
2022-12-16 15:41:53+09,view,Female,5885589,niw61l9r,appliances.environment.vacuum,polarus,79.21,151.101.20.166-10.42.0.151-443-58979-6,b5c48061-9573-4198-83ec-4dd296ed519d,appliances,environment,vacuum,0,0
2022-12-16 15:41:54+09,view,Male,5885586,tb37l9yp,appliances.environment.vacuum,polarus,68.1,10.42.0.211-119.146.74.49-41213-443-6,7704a64c-bec9-4b00-98af-4ff518cd063b,appliances,environment,vacuum,1,1
2022-12-16 15:42:08+09,view,Female,5885586,sjod3q3j,appliances.environment.vacuum,polarus,68.1,203.205.190.44-10.42.0.211-80-40150-6,7704a64c-bec9-4b00-98af-4ff518cd063b,appliances,environment,vacuum,0,0
2022-12-16 15:42:51+09,view,Female,5885591,dqxfcwyu,appliances.environment.vacuum,polarus,78.57,172.217.11.3-10.42.0.151-443-36140-6,f9105324-76d8-401d-9160-76a6cbf977e7,appliances,environment,vacuum,0,0
2022-12-16 15:45:02+09,view,Male,5861763,nbu6bsb3,appliances.environment.vacuum,emil,67.46,172.217.10.42-10.42.0.42-443-38395-6,04af3bd4-6c54-43b9-966f-517923c1578c,appliances,environment,vacuum,1,1
2022-12-16 15:46:18+09,view,Female,5856193,ne0qwv56,furniture.living_room.cabinet,runail,82.54,10.42.0.151-119.146.74.33-41903-443-6,aabad07b-8a5e-4f22-a83b-3b72f5797b6f,furniture,living_room,cabinet,0,0
2022-12-16 15:56:38+09,view,Male,5856191,oly7a3c2,appliances.environment.vacuum,runail,24.44,216.58.217.99-10.42.0.42-443-60670-6,dc383df5-35c2-4556-b35c-634f597f127a,appliances,environment,vacuum,1,1
2022-12-16 15:58:36+09,view,Female,5861760,8l1vfsbc,appliances.environment.vacuum,emil,71.43,10.42.0.211-104.192.110.245-38579-443-6,b91daf2f-3bae-43da-8a75-8673626cc1c5,appliances,environment,vacuum,0,0
2022-12-16 15:59:40+09,view,Female,5713294,jxtch47t,appliances.personal.hair_cutter,Not defined,57.14,172.217.10.142-10.42.0.151-443-57238-6,a370de02-65b0-40b5-b32a-f20922960da0,appliances,personal,hair_cutter,0,0
2022-12-16 16:24:26+09,view,Male,5896431,oeqf7uk9,appliances.environment.vacuum,jessnail,53.17,10.42.0.42-104.97.84.76-42089-443-6,a9dd2762-e51f-4de3-a373-d1eadcd2d796,appliances,environment,vacuum,1,1
2022-12-16 16:25:30+09,view,Female,5913319,mlyg4hj0,furniture.bathroom.bath,naturmed,16.51,10.42.0.211-77.234.42.92-35840-443-6,04e3a802-1825-4b3e-83e9-cc495520fe42,furniture,bathroom,bath,0,0
2022-12-16 16:25:58+09,view,Male,5913319,zqsy6r4i,furniture.bathroom.bath,naturmed,16.51,10.42.0.211-64.71.142.96-47271-443-6,030cca6e-1b61-4c9a-9588-62e1b105168e,furniture,bathroom,bath,1,1
2022-12-16 16:26:02+09,view,Male,5810083,jtsxpjhc,appliances.environment.vacuum,irisk,24.6,10.42.0.211-10.42.0.1-12373-53-17,a4dc7420-94de-4a50-a1f9-f0375c2702d5,appliances,environment,vacuum,1,1
2022-12-16 16:26:42+09,view,Female,89343,25va2cvt,furniture.living_room.cabinet,Not defined,299.81,172.217.12.170-10.42.0.151-443-33893-6,6c8e479e-ab4f-469c-a502-407cffb1e56e,furniture,living_room,cabinet,0,0
2022-12-16 16:37:26+09,view,Female,5808977,nqn1qzcu,appliances.personal.hair_cutter,Not defined,43.21,10.42.0.151-14.17.42.57-55879-80-6,0198b0fc-d292-4e0d-957e-aa0cfab3a94c,appliances,personal,hair_cutter,0,0
2022-12-16 16:37:05+09,cart,Female,5913319,f21dknmb,furniture.bathroom.bath,naturmed,16.51,10.42.0.42-69.147.82.61-58929-443-6,1de511ce-2dbf-4f95-8dbe-9745064b332e,furniture,bathroom,bath,0,0
2022-12-16 16:37:51+09,view,Male,5713296,r31pgnu0,appliances.personal.hair_cutter,Not defined,55.56,10.42.0.151-31.13.73.7-54070-443-6,0198b0fc-d292-4e0d-957e-aa0cfab3a94c,appliances,personal,hair_cutter,1,1
2022-12-16 16:38:28+09,view,Male,5884579,g3asp1ps,appliances.environment.vacuum,max,63.33,172.217.10.42-10.42.0.42-443-55282-6,b773dd40-e271-4d65-819b-086b4e90f982,appliances,environment,vacuum,1,1
2022-12-16 16:38:31+09,cart,Male,5913319,rr7r7ef0,furniture.bathroom.bath,naturmed,16.51,10.42.0.42-65.52.108.74-38988-443-6,1de511ce-2dbf-4f95-8dbe-9745064b332e,furniture,bathroom,bath,1,1
2022-12-16 16:38:46+09,view,Female,5713294,tkvgzbuk,appliances.personal.hair_cutter,Not defined,57.14,10.42.0.211-10.42.0.1-55999-53-17,0198b0fc-d292-4e0d-957e-aa0cfab3a94c,appliances,personal,hair_cutter,0,0
2022-12-16 16:39:50+09,view,Male,5713296,b2znv6pa,appliances.personal.hair_cutter,Not defined,55.56,192.229.173.173-10.42.0.211-443-58669-6,0198b0fc-d292-4e0d-957e-aa0cfab3a94c,appliances,personal,hair_cutter,1,1
2022-12-16 16:40:00+09,view,Male,5855507,9tgnx7du,appliances.environment.vacuum,max,79.21,203.90.242.126-10.42.0.211-80-43761-6,ce759085-0237-4265-bcaf-f66cab89ee2e,appliances,environment,vacuum,1,1
2022-12-16 16:43:31+09,purchase,Female,5913319,ad3tct5b,furniture.bathroom.bath,naturmed,16.51,10.42.0.211-10.42.0.1-30111-53-17,1de511ce-2dbf-4f95-8dbe-9745064b332e,furniture,bathroom,bath,0,0
2022-12-16 16:44:35+09,cart,Male,5732026,of9wlhga,furniture.bathroom.bath,domix,4.16,172.217.10.238-10.42.0.151-443-60982-6,90a558c0-82e6-4bd1-a2f9-867d83bc2eb6,furniture,bathroom,bath,1,1
2022-12-16 16:44:57+09,view,Female,5861760,vkgnwxzc,appliances.environment.vacuum,emil,71.43,10.42.0.211-10.42.0.1-3325-53-17,80ff1734-2c1b-4d08-b634-ec96ba988519,appliances,environment,vacuum,0,0
2022-12-16 16:47:48+09,view,Female,8098,mopydeq5,appliances.environment.vacuum,Not defined,1.11,172.217.12.202-10.42.0.211-443-49228-6,37227c77-34f4-4ffa-99b2-5878f827a4e1,appliances,environment,vacuum,0,0
2022-12-16 16:47:43+09,view,Female,5884577,eoxrh2sl,appliances.environment.vacuum,max,47.46,10.42.0.1-10.42.0.42-53-47610-17,8a4d866f-f9f6-4898-8d76-d04af47ff90a,appliances,environment,vacuum,0,0
2022-12-16 16:49:09+09,cart,Female,5825604,0n5bxp93,appliances.environment.vacuum,polarus,1.27,10.42.0.211-10.42.0.1-22966-53-17,37227c77-34f4-4ffa-99b2-5878f827a4e1,appliances,environment,vacuum,0,0
2022-12-16 16:54:54+09,cart,Male,5825604,epy7774j,appliances.environment.vacuum,polarus,1.27,10.42.0.211-31.13.67.16-36720-443-6,37227c77-34f4-4ffa-99b2-5878f827a4e1,appliances,environment,vacuum,1,1
2022-12-16 16:54:58+09,view,Female,5825604,z4q0eyjo,appliances.environment.vacuum,polarus,1.27,157.55.130.167-10.42.0.151-40019-38445-6,37227c77-34f4-4ffa-99b2-5878f827a4e1,appliances,environment,vacuum,0,0
2022-12-16 17:04:52+09,view,Male,5885590,acmfhbtm,appliances.environment.vacuum,polarus,78.57,172.217.10.142-10.42.0.151-443-50932-6,4964adae-bf72-41ef-8ab6-bdc95dec56c6,appliances,environment,vacuum,1,1
2022-12-16 17:06:03+09,view,Male,5855511,dy28eo89,appliances.environment.vacuum,max,95.08,10.42.0.211-64.71.142.124-43032-443-6,6327c569-6513-2cf2-3449-f3989c92e196,appliances,environment,vacuum,1,1
2022-12-16 17:07:02+09,view,Male,5713295,370fqkat,appliances.personal.hair_cutter,Not defined,46.02,172.86.194.212-10.42.0.151-64055-43477-17,088e5abe-abea-4250-bbf7-834657fa98fa,appliances,personal,hair_cutter,1,1
2022-12-16 17:07:28+09,view,Male,5885593,qtrquuvv,appliances.environment.vacuum,polarus,65.87,172.217.12.138-10.42.0.151-443-35386-6,4964adae-bf72-41ef-8ab6-bdc95dec56c6,appliances,environment,vacuum,1,1
2022-12-16 17:07:52+09,view,Female,5885591,aoqyx8mk,appliances.environment.vacuum,polarus,78.57,10.42.0.211-106.11.92.1-48378-443-6,4964adae-bf72-41ef-8ab6-bdc95dec56c6,appliances,environment,vacuum,0,0
2022-12-16 17:09:32+09,remove_from_cart,Male,5395,7s9ot4vq,appliances.environment.vacuum,runail,30.95,151.101.45.140-10.42.0.211-443-34464-6,6984995c-de2c-4f69-84ee-b1f98fa43593,appliances,environment,vacuum,1,1
2022-12-16 17:11:51+09,view,Female,89343,gvjiexfm,furniture.living_room.cabinet,Not defined,299.81,10.42.0.151-121.12.98.63-48536-80-6,0dfe9112-bf91-4f15-b3ad-ad5a20bca87e,furniture,living_room,cabinet,0,0
2022-12-16 17:14:10+09,view,Female,5861761,65plab8b,appliances.environment.vacuum,emil,48.41,205.185.216.10-10.42.0.211-80-32954-6,77e16cea-6d64-4ff3-ac54-0b892e0a2451,appliances,environment,vacuum,0,0
2022-12-16 17:14:51+09,cart,Male,5823935,cr0s5d1j,appliances.environment.vacuum,polarus,53.81,10.42.0.151-63.250.200.101-47157-443-6,77e16cea-6d64-4ff3-ac54-0b892e0a2451,appliances,environment,vacuum,1,1
2022-12-16 17:15:38+09,cart,Female,5848272,a12708qd,appliances.environment.vacuum,polarus,12.71,10.42.0.211-123.59.190.237-41215-80-6,77e16cea-6d64-4ff3-ac54-0b892e0a2451,appliances,environment,vacuum,0,0
2022-12-16 17:18:06+09,view,Female,5771614,lad31adx,furniture.living_room.cabinet,kosmekka,150.79,192.229.173.173-10.42.0.211-80-51197-6,891f7ff9-9082-4513-bbe4-d972e3eef97d,furniture,living_room,cabinet,0,0
2022-12-16 17:18:15+09,cart,Female,5884580,i55tm3hh,appliances.environment.vacuum,max,63.33,176.205.76.199-10.42.0.211-65428-60774-17,ed712be2-3672-48d3-95dd-541da3a7c69a,appliances,environment,vacuum,0,0
2022-12-16 17:19:19+09,view,Female,5854574,2hyiped2,appliances.environment.vacuum,jessnail,21.43,192.229.173.173-10.42.0.211-443-45765-6,5ad2a201-6b31-4665-a1f6-6950d4fa4f57,appliances,environment,vacuum,0,0
2022-12-16 17:20:34+09,purchase,Female,5884580,e9vq3fe3,appliances.environment.vacuum,max,63.33,172.217.6.226-10.42.0.151-443-41635-6,ed712be2-3672-48d3-95dd-541da3a7c69a,appliances,environment,vacuum,0,0
2022-12-16 17:23:12+09,view,Female,5774248,qefiw4ho,furniture.living_room.cabinet,Not defined,79.35,10.42.0.211-23.206.125.17-38357-80-6,abb26923-9fcd-43ce-afef-981191d6b21b,furniture,living_room,cabinet,0,0
2022-12-16 17:26:42+09,view,Male,5861098,v0ln3wfa,appliances.environment.vacuum,polarus,94.44,172.217.10.74-10.42.0.151-443-33485-6,a0028bcc-473a-49ec-accf-a3b4a62e6bbe,appliances,environment,vacuum,1,1
2022-12-16 17:27:07+09,view,Female,5856193,r7yyffgt,furniture.living_room.cabinet,runail,82.54,10.42.0.211-106.11.94.1-53972-443-6,aee8c043-7add-4f9b-bc18-60177ed00ebd,furniture,living_room,cabinet,0,0
2022-12-16 17:27:08+09,view,Female,5823937,m0d72ntg,appliances.environment.vacuum,polarus,94.44,172.217.10.130-10.42.0.211-443-46121-6,a0028bcc-473a-49ec-accf-a3b4a62e6bbe,appliances,environment,vacuum,0,0
2022-12-16 17:28:49+09,view,Female,5855507,pytu6sy0,appliances.environment.vacuum,max,79.21,8.43.72.77-10.42.0.151-443-49534-6,d0599210-4020-488b-b449-7fc0e52b6c2a,appliances,environment,vacuum,0,0
2022-12-16 17:29:43+09,view,Female,5810083,hk491mr6,appliances.environment.vacuum,irisk,24.6,172.217.6.234-10.42.0.211-443-55958-6,9b9fefbd-4d0b-49e9-a5ba-d94a42258919,appliances,environment,vacuum,0,0
2022-12-16 17:31:33+09,view,Female,89343,011k6mm0,furniture.living_room.cabinet,Not defined,299.81,172.217.12.173-10.42.0.151-443-45653-6,87ad92d9-ed9c-4943-bc6c-4a6dba649251,furniture,living_room,cabinet,0,0
2022-12-16 17:38:58+09,cart,Male,5854574,96wkqutc,appliances.environment.vacuum,jessnail,21.43,10.42.0.211-54.230.49.105-51358-443-6,9b9fefbd-4d0b-49e9-a5ba-d94a42258919,appliances,environment,vacuum,1,1
2022-12-16 17:40:32+09,view,Female,5854574,fcmzdcuh,appliances.environment.vacuum,jessnail,21.43,172.217.12.164-10.42.0.211-443-33185-6,9b9fefbd-4d0b-49e9-a5ba-d94a42258919,appliances,environment,vacuum,0,0
2022-12-16 17:40:58+09,view,Female,5867188,87pamw52,appliances.environment.vacuum,emil,55.56,172.217.12.195-10.42.0.151-443-48181-17,b43449d7-7186-4de5-9ea6-8e7e87dc536c,appliances,environment,vacuum,0,0
2022-12-16 17:53:12+09,view,Female,5884578,dlivkn8l,appliances.environment.vacuum,max,63.33,182.22.67.89-10.42.0.42-443-34069-6,5a8f6aa1-1d93-4a3e-aedc-d518e2519511,appliances,environment,vacuum,0,0
2022-12-16 17:53:47+09,view,Male,5855510,yk9u4fvp,appliances.environment.vacuum,max,95.08,10.42.0.211-64.71.142.110-44125-443-6,243606c0-1038-4992-b300-13fff553284d,appliances,environment,vacuum,1,1
2022-12-16 18:08:39+09,remove_from_cart,Female,5823936,cv3qgno3,appliances.environment.vacuum,polarus,57.94,10.42.0.211-31.13.71.52-55712-80-6,56090925-c143-4119-80c3-e73567cda5ea,appliances,environment,vacuum,0,0
2022-12-16 18:08:42+09,remove_from_cart,Female,5823936,px0twvhs,appliances.environment.vacuum,polarus,57.94,172.217.10.234-10.42.0.42-443-35816-6,56090925-c143-4119-80c3-e73567cda5ea,appliances,environment,vacuum,0,0
2022-12-16 18:09:18+09,view,Male,5855507,onkdv388,appliances.environment.vacuum,max,79.21,172.217.11.3-10.42.0.151-443-53921-6,c858808b-4955-433e-aaea-cfa59020227a,appliances,environment,vacuum,1,1
2022-12-16 18:10:23+09,view,Male,5774248,k260c04b,furniture.living_room.cabinet,Not defined,79.35,10.42.0.211-10.42.0.1-65267-53-17,dfb1ca0a-6ced-4025-927f-25c4d27a40ec,furniture,living_room,cabinet,1,1
2022-12-16 18:10:27+09,view,Male,5835931,zriuh5q5,furniture.bathroom.bath,irisk,2.06,172.217.3.106-10.42.0.42-443-42324-6,888ad902-0865-4aed-bead-fe340aa04716,furniture,bathroom,bath,1,1
2022-12-16 18:11:16+09,view,Female,5856193,nsp2t0i6,furniture.living_room.cabinet,runail,82.54,172.217.6.238-10.42.0.151-443-36025-6,dfb1ca0a-6ced-4025-927f-25c4d27a40ec,furniture,living_room,cabinet,0,0
2022-12-16 18:11:57+09,view,Male,5856193,fvig79k3,furniture.living_room.cabinet,runail,82.54,203.205.158.62-10.42.0.211-80-49701-6,dfb1ca0a-6ced-4025-927f-25c4d27a40ec,furniture,living_room,cabinet,1,1
2022-12-16 18:12:58+09,view,Male,5810081,wx7nheay,furniture.living_room.cabinet,irisk,98.41,10.42.0.42-31.13.80.5-45259-443-6,dfb1ca0a-6ced-4025-927f-25c4d27a40ec,furniture,living_room,cabinet,1,1
2022-12-16 18:13:35+09,view,Female,5856193,egntml7e,furniture.living_room.cabinet,runail,82.54,172.217.10.10-10.42.0.151-443-35139-6,dfb1ca0a-6ced-4025-927f-25c4d27a40ec,furniture,living_room,cabinet,0,0
2022-12-16 18:14:04+09,view,Male,5855512,7tkvl894,appliances.environment.vacuum,max,2.38,10.42.0.151-104.244.43.195-40364-443-6,37e2d1ca-44b5-407b-b97d-c997585470d3,appliances,environment,vacuum,1,1
2022-12-16 18:14:12+09,view,Male,5855512,jadzias9,appliances.environment.vacuum,max,2.38,10.42.0.151-72.21.207.148-46191-443-6,4c7faf08-7c4c-48af-93be-502297ece90f,appliances,environment,vacuum,1,1
2022-12-16 18:17:01+09,view,Male,5856191,2zm4dq0u,appliances.environment.vacuum,runail,24.44,10.42.0.211-10.42.0.1-60900-53-17,49eb502f-2173-4cda-b820-54b14e6a03ed,appliances,environment,vacuum,1,1
